figure_name,embryo_image,,Contrast RR ,Correlation RR,Energy RR,Homogeneity RR,Contrast TE,Correlation TE,Energy TE ,Homogeneity TE,DC1,Mean DC1,LC1,Mean LC1,DC2,Mean DC2,LC2,Mean LC2,Radius ER,Sum ER,Mean grey ER,Deviation RR,Mean grey RR,Mode value RR,Dark RR,Mean Count RR,Bright RR,Deviation TE,Mean grey TE, Mode grey TE,Dark TE,Mean Count TE,Bright TE,WSN,Area ICM,Convex ICM,Eccen ICM,Mean ICM,MFA Classification,TGA Classification,BLC Classification,Modal value
blq285,,,0.479197473,0.955834059,0.146409146,0.851472892,0.466272894,0.961789796,0.334915199,0.899400978,7,100.3022774,19,189.7055683,0,0,1,208.8072289,132,0.296515597,103.9588255,78.67151316,89.62120351,10,0.347856594,0.050285676,0.040997026,86.3385147,64.75512151,255,1.333556083,0.070633833,0.135453908,431,0.101399693,0.138246201,0.754750126,155.8106145,2,2,1,2
blq286,,,0.271604938,0.970588083,0.11854485,0.897168292,0.420773183,0.955576815,0.440771966,0.902851507,26,89.79808375,39,184.1587862,5,76.84985994,9,167.5098777,167,0.185868138,101.6340575,73.20302967,101.2889634,10,0.256871412,0.08381175,0.018764077,76.3144136,47.58961664,255,1.249995766,0.05585192,0.072007993,574,0.066993556,0.08648653,0.903827308,106.5194058,3,3,3,3
blq287,,,0.340924303,0.969700235,0.124280555,0.884476172,0.396989822,0.956574335,0.444488879,0.907319108,16,101.0131881,22,181.7294019,4,120.7956522,3,187.9112979,171,0.177731456,108.809926,80.58336161,115.448723,10,0.266916398,0.065379915,0.033047094,75.01834827,46.15893396,255,1.230599514,0.056189584,0.07144331,589,0.075759087,0.104733696,0.907123131,54.55241568,3,3,3,3
blq288,,,0.272849609,0.977881945,0.172269798,0.916834035,0.489848053,0.955986524,0.41865394,0.900604237,1,58.05797101,3,215.0048309,0,0,0,0,163,0.160011549,122.0736473,84.50551274,127.6982707,10,0.271960163,0.029714803,0.033680398,82.56923866,54.94981302,255,1.239927569,0.039818923,0.085776369,524,0.073387944,0.114622978,0.848757854,87.40789926,3,3,2,3
blq289,,,0.615684294,0.922059743,0.149582919,0.821272172,0.650504621,0.942773407,0.324071654,0.871795149,7,77.88801054,13,161.4107269,0,0,3,162.9304258,129,0.282119615,90.68558192,67.43212222,68.73279788,10,0.351321309,0.097888056,0.034529743,82.94425544,61.38348802,255,1.354297393,0.09372871,0.118003514,580,0.102008367,0.16506145,0.861097573,40.19164431,3,3,3,3
blq290,,,0.246107266,0.975382332,0.162370174,0.917524767,0.392965336,0.955623501,0.47619336,0.913264234,0,0,0,0,0,0,0,0,190,0.126927169,115.0096491,76.79635665,122.6981597,172,0.240610146,0.055411214,0.015924139,73.92856643,43.46837602,255,1.19256235,0.043677638,0.058093174,484,0.053894134,0.067769675,0.882351989,154.762704,1,2,1,1
blq291,,,0.370969146,0.962573589,0.108620491,0.865989502,0.389582797,0.956895624,0.452787772,0.904783557,20,81.69481413,27,183.5310907,6,102.2310861,11,168.7437165,177,0.20557196,109.5260776,76.18334674,114.56161,10,0.239023262,0.077129928,0.032514566,74.71650716,45.99256876,255,1.215732481,0.042519048,0.063323165,675,0.038676336,0.052986796,0.917488084,56.80375395,2,3,2,2
blq292,,,0.400641026,0.96191916,0.144795521,0.878202067,0.452336057,0.956682874,0.343335552,0.888911248,0,0,1,174.477707,0,0,0,0,130,0.234927764,97.46382731,77.47927629,91.19141487,10,0.333251637,0.06071216,0.029515773,79.55483329,58.20072748,255,1.373236231,0.090473023,0.08578131,419,0.135725389,0.199753343,0.708351512,52.47486985,3,3,2,3
blq293,,,0.307937266,0.966343401,0.199016279,0.884887985,0.519464957,0.947099277,0.336358155,0.884543319,5,101.3312102,10,176.9201835,0,0,2,185.4306839,125,0.248740077,82.83027693,71.97626482,66.85352636,10,0.396977968,0.084015664,0.040939836,76.94575189,55.23546394,255,1.415331672,0.120802183,0.085914323,520,0.138555299,0.181064386,0.632777477,120.7549372,3,3,2,3
blq294,,,0.260266874,0.974911714,0.132429428,0.912724265,0.369045749,0.960850922,0.453313081,0.917379859,1,34.3853211,1,191.2318841,0,0,0,0,170,0.168539027,112.3266244,78.04483173,121.8463412,10,0.238109063,0.075740714,0.032483347,76.00201331,46.58130368,255,1.24668957,0.056047483,0.068885986,425,0.043722504,0.065727299,0.937327559,113.1863354,3,3,3,3
blq295,,,0.323532654,0.962047047,0.148934695,0.883648454,0.438065582,0.958120428,0.360286738,0.896589939,4,107.0652174,21,194.1242236,0,0,1,189.9977528,141,0.211213924,92.66616431,69.82904437,78.46500918,10,0.327732244,0.093720019,0.02867246,80.02735175,56.26723319,255,1.295112524,0.082261999,0.11112634,495,0.08670986,0.116709529,0.730481222,156.2540733,3,3,3,3
blq296,,,0.432441328,0.959180148,0.092692147,0.845702652,0.39711389,0.954968457,0.448924017,0.905172398,39,96.45020014,35,181.5779817,3,98.39495798,3,184.627451,169,0.208064398,107.978797,78.68579213,116.6808668,255,0.227245161,0.073251487,0.050648265,73.63712732,45.29692962,255,1.252913505,0.050304054,0.060089495,644,0.040761403,0.060392785,0.939529877,75.61308951,3,3,3,3
blq297,,,0.440685863,0.955657244,0.133227369,0.861067346,0.754737896,0.934918399,0.313614843,0.858303684,8,90.75458716,11,181.0016681,0,0,0,0,119,0.30104684,96.42815432,75.42209667,86.18247027,10,0.326438058,0.07237725,0.038317368,83.74934762,63.13699728,255,1.47086862,0.097875885,0.149382202,479,0.076185862,0.101106754,0.886559198,125.593601,2,2,2,2
blq298,,,0.428804644,0.961453583,0.141872936,0.855608497,0.681779825,0.942493184,0.316091317,0.867342941,6,125.6039755,19,168.8023256,0,0,0,0,120,0.296426082,98.16885209,79.66782849,87.24656547,10,0.348813117,0.059997297,0.052294942,84.5942461,64.18984261,255,1.456150624,0.089500473,0.143597135,471,0.089742252,0.130990892,0.620793073,143.811794,2,2,2,2
blq299,,,0.363311531,0.948837701,0.241656335,0.884635921,0.764505048,0.931989567,0.262653765,0.848526554,1,104.0366972,5,178.9724771,0,0,0,0,110,0.301841953,87.05990284,63.63630702,57.56210564,10,0.470224145,0.082026321,0.016525449,82.34389993,66.76309918,255,1.474250346,0.14866895,0.151192837,525,0.128516658,0.163004849,0.715667947,83.22898788,2,3,2,2
blq300,,,0.346525642,0.967044853,0.138952317,0.881519073,0.576388504,0.948827248,0.342667383,0.878617154,3,64.5410628,6,197.0917431,0,0,1,207.929972,135,0.229899206,101.832617,77.5395973,92.52226834,10,0.324303236,0.054211791,0.031022752,83.11301925,60.51041307,255,1.324802597,0.0776193,0.123966168,572,0.102992062,0.151877971,0.871948463,70.36677517,3,2,3,3
blq301,,,0.481263858,0.950287155,0.102613892,0.825253669,0.685579744,0.935925492,0.351781171,0.867322614,12,85.38871716,23,170.7554846,1,110.9486301,2,182.8561798,128,0.28596211,97.76772011,74.93203525,99.10585859,10,0.270633609,0.078714417,0.035261708,80.72543963,56.34134564,255,1.43144169,0.100495868,0.133406795,584,0.058604959,0.101302479,0.966492961,51.5717509,3,3,3,3
blq302,,,0.426396562,0.959723053,0.126319442,0.857515347,0.54497745,0.94992094,0.347411924,0.876308108,9,94.71457696,20,181.8367065,2,112.394958,2,128.0359551,136,0.283012872,100.6175433,77.74549533,91.23390617,10,0.315863374,0.05875889,0.036598394,81.80944708,59.72601136,255,1.326119471,0.064680565,0.118280883,596,0.059883563,0.079687297,0.397365202,111.4476435,3,3,3,3
blq303,,,0.486784492,0.95112411,0.131433493,0.83078894,0.479725353,0.954566465,0.348770783,0.890192702,5,98.20869565,16,179.1313073,0,0,2,172.3426791,125,0.307309097,92.87559878,75.10563131,86.79688303,10,0.326846248,0.059926427,0.029626993,80.13796124,57.23522201,255,1.451050196,0.094141846,0.119417745,406,0.099183262,0.148270477,0.925519108,48.87306674,3,2,2,2
blq304,,,0.47369329,0.952920691,0.10831642,0.836882583,0.550750798,0.948833505,0.369713764,0.882689559,20,90.03440367,21,163.3794466,2,112.2383178,2,151.9573034,139,0.288885868,99.83115901,76.0264159,97.14384169,10,0.281906832,0.075952987,0.0317424,80.97147135,55.3282592,255,1.343447053,0.077211244,0.124796248,566,0.051548028,0.071874752,0.917893495,142.7585221,3,3,3,3
blq305,,,0.560565616,0.934206928,0.11503448,0.822906124,0.432149805,0.964798507,0.352293185,0.894622465,8,113.837156,12,154.1671803,0,0,0,0,129,0.301764123,94.62780663,69.93026514,79.2999749,10,0.298863351,0.098174908,0.031804654,86.25201532,61.05037169,255,1.40395855,0.091182904,0.186776148,433,0.032099988,0.040988414,0.699291802,55.89687373,3,3,2,3
blq306,,,0.349672573,0.957401154,0.124997624,0.862342057,0.45997015,0.955325153,0.381988287,0.89541646,8,94.79701835,20,172.1210145,0,0,3,170.2689139,134,0.257026901,89.34419055,68.72207587,80.84614894,10,0.293721472,0.093555492,0.026812219,79.35305263,53.65554293,255,1.408279868,0.081458074,0.116824667,427,0.112578761,0.167623742,0.910905964,72.16197563,3,3,3,3
blq307,,,0.280923715,0.969754586,0.139536217,0.89721538,0.317377619,0.9679399,0.418757451,0.911383468,13,106.6109253,7,213.7701863,0,0,0,0,167,0.186895349,109.870429,73.86286206,109.3791427,10,0.264932514,0.067740351,0.013751291,78.27697345,51.30532334,255,1.214533692,0.039458755,0.085996376,663,0.053720036,0.066961455,0.871843203,85.23468778,2,2,2,2
blq308,,,0.376369417,0.952848213,0.129423325,0.865154197,0.405996598,0.956631065,0.402692704,0.898109405,14,71.87155963,17,164.8362256,2,76.32398754,3,153.6956116,159,0.203669978,95.67392204,67.95292328,86.64689842,10,0.298525963,0.073072596,0.008199691,76.30304855,50.20149445,255,1.229419729,0.050399497,0.09042543,684,0.047206367,0.068876438,0.732669148,59.97041967,2,3,2,2
blq309,,,0.246593798,0.955102738,0.171247486,0.908163598,0.328928389,0.959172232,0.474181849,0.914238284,4,59.35779817,9,138.1049949,0,0,0,0,186,0.143881663,95.13559187,57.78166548,92.09909956,131,0.237750282,0.093337217,0.001279112,70.92595476,41.98934184,255,1.202758324,0.034738668,0.05916845,710,0.060177524,0.078243863,0.890081103,120.7586957,1,1,1,1
blq310,,,0.385716461,0.959459342,0.116730354,0.865683939,0.439326221,0.96006037,0.386304447,0.89473547,6,118.462845,11,182.6001669,1,148.8207283,1,177.6918768,145,0.249303634,108.7653644,74.58180781,109.1216636,10,0.258453069,0.078811141,0.018484382,82.232694,56.76217957,255,1.309891164,0.048609884,0.126562461,613,0.07765943,0.102145977,0.816241573,146.4021578,1,1,1,1
blq311,,,0.286655374,0.964010536,0.145565561,0.900196531,0.312266355,0.965954376,0.411607987,0.91013343,3,90.79227053,6,168.648318,1,109.7781885,0,0,161,0.191359244,100.5602818,68.53749943,98.51252788,10,0.276700212,0.075973089,0.005659564,75.5228063,49.2643802,255,1.236427353,0.049343153,0.08747962,574,0.068902056,0.093669645,0.932657384,139.4483275,1,1,1,1
blq312,,,0.355562201,0.949086253,0.12693577,0.864199863,0.343314404,0.963953852,0.394061475,0.897276717,15,81.83381643,34,152.8880194,0,0,3,174.4007491,150,0.257052917,94.28825181,64.36827938,89.5476523,10,0.269201712,0.094480438,0.012385248,76.83484989,50.5867384,255,1.283784712,0.077859939,0.105904169,619,0.057212488,0.076620709,0.906561156,38.68996908,2,2,2,2
blq313,,,0.446338259,0.94597776,0.148432281,0.856119556,0.377044025,0.963465173,0.335082125,0.896583303,5,107.8379374,13,163.141849,1,132.0314233,0,0,133,0.287448817,93.21089356,68.942523,79.27977143,10,0.345306122,0.070302041,0.014465306,80.00766982,58.43994304,255,1.317257143,0.090971429,0.131983673,505,0.097137581,0.131905202,0.799713956,113.4187579,2,3,2,2
blq314,,,0.245922002,0.960961533,0.171254981,0.907269277,0.438000198,0.949823529,0.446178579,0.903557706,6,63.81804281,6,170.8409786,0,0,0,0,175,0.145076552,97.43206542,61.47990699,92.98497339,138,0.25530329,0.062923928,0.004203873,73.68080140000001,45.89418806,255,1.217259731,0.040145496,0.06623336,706,0.072803519,0.110391375,0.833968416,128.1118733,1,3,1,1
blq315,,,0.276371308,0.957948009,0.125766505,0.887860472,0.308924786,0.962816589,0.434829274,0.910942951,27,78.83961944,31,154.7537823,3,52.46498599,2,111.1457364,164,0.156574948,88.66820039,62.1295398,85.59135822,10,0.259182111,0.096476704,0.003169008,71.88188039,43.67403604,255,1.257081308,0.074204632,0.08159305,545,0.062387363,0.08587398,0.892045713,106.4122737,3,3,2,3
blq316,,,0.294032023,0.958945076,0.145117707,0.892511072,0.366357257,0.96002435,0.447407933,0.915324387,9,72.53623188,14,170.0393185,0,0,2,104.9971989,156,0.188283646,103.463587,65.41457549,99.11942945,10,0.251768654,0.077248718,0.006102096,75.58319171,47.94973238,255,1.263419843,0.023607483,0.083312675,517,0.073692841,0.08631215,0.871522284,70.69331237,2,2,2,2
blq317,,,0.345149254,0.962583125,0.115037589,0.880553631,0.413828653,0.962530171,0.379742499,0.892768439,12,111.7553517,9,162.3071479,1,126.9355742,3,158.4629213,146,0.243242153,108.0498695,73.48826828,106.236504,10,0.251701691,0.085963219,0.023860796,82.28696957,57.3678393,255,1.292987797,0.054454098,0.11455162,684,0.053669834,0.074792444,0.940028346,140.9379696,3,3,3,3
blq318,,,0.305307736,0.967457361,0.124630194,0.887192914,0.389135514,0.958751138,0.414296837,0.900571607,17,96.93092283,28,170.9688729,1,43.96853933,2,176.2759104,161,0.208489844,105.7949457,73.99661393,107.8594479,10,0.258934428,0.074305204,0.016379003,76.4110861,49.99029513,255,1.244541894,0.050317648,0.083619123,751,0.047746407,0.062606961,0.909862895,136.2424352,2,3,2,2
blq319,,,0.374236193,0.952930517,0.129310485,0.86957536,0.571201062,0.949414969,0.360578672,0.886795241,11,72.7206005,17,173.4919011,0,0,2,126.5336134,138,0.238030408,97.44773554,67.5352301,82.36131483,10,0.300482104,0.068897005,0.013644996,83.00984632,59.95427438,255,1.328882396,0.05633309,0.113718042,558,0.114243034,0.15262281,0.787389657,70.7578958,2,2,1,2
blq320,,,0.371614724,0.958924996,0.135108077,0.869124289,0.474964986,0.958927197,0.345819158,0.883670536,4,88.76811594,13,187.0755116,0,0,2,176.7240896,137,0.250659072,104.4858243,72.41491303,94.56412553,10,0.301920033,0.058048912,0.020126012,84.27909317,61.9378497,255,1.307533817,0.062468273,0.141628594,557,0.083798297,0.117415462,0.867590855,137.5988324,1,2,1,1
blq321,,,0.284051258,0.969571053,0.161370332,0.909748726,0.352114931,0.966043438,0.445064399,0.914782518,0,0,0,0,0,0,0,0,173,0.170316901,114.7036505,74.2027143,114.882722,10,0.258131488,0.053025759,0.010119185,79.88326724,51.70793531,255,1.217193387,0.026589773,0.073002691,605,0.080825671,0.101767686,0.911757544,159.7337481,1,1,1,1
blq322,,,0.280062694,0.961364737,0.155768301,0.899736805,0.320749099,0.964581615,0.451473721,0.914609432,2,66.82608696,8,168.1192661,1,157.2521008,0,0,177,0.199933031,95.46802398,65.01341183,90.04276482,10,0.282337463,0.063062933,0.006245572,74.81797095,45.52788322,255,1.211395278,0.053636745,0.065882115,585,0.099339462,0.128628826,0.823638949,128.8984155,1,1,1,1
blq323,,,0.324924012,0.968751178,0.170270225,0.883940573,0.585394316,0.949493883,0.330712715,0.887108149,6,112.2439614,9,204.0334378,0,0,1,166.0337079,116,0.268727728,93.52811979,76.50650967,81.8251094,10,0.370001509,0.049192697,0.029324481,83.52888362,62.77584753,10,1.530355616,0.092751874,0.157185252,470,0.134251837,0.187346233,0.879778701,82.71116103,3,3,3,3
blq324,,,0.272282972,0.966498964,0.165992047,0.909001739,0.366150196,0.962847836,0.424146077,0.906186346,1,64.60869565,0,0,0,0,0,0,165,0.17776248,108.3041177,69.44476947,108.1409289,10,0.257523503,0.06083577,0.003011152,78.06908319,51.18456962,255,1.231718632,0.037779451,0.082859194,639,0.059983087,0.080713623,0.755653063,62.71954558,2,2,2,2
blq325,,,0.29360782,0.967465248,0.165519229,0.903250652,0.367113945,0.966451748,0.414523107,0.906714168,0,0,3,184.8647343,0,0,0,0,165,0.205881314,109.8392661,72.54128511,102.5723639,10,0.290541132,0.041735964,0.008770855,81.94348159,55.72674864,255,1.215472418,0.024579402,0.089371685,684,0.090877743,0.136255039,0.856319692,64.33679646,1,1,1,1
blq326,,,0.330101878,0.961419468,0.140291554,0.888552141,0.380375998,0.95706297,0.446464915,0.907890622,18,88.12589195,12,174.4181399,2,115.6214953,0,0,177,0.171697749,106.4470544,71.0403225,107.0409143,10,0.247885613,0.054489728,0.012982695,74.22777558,47.10646904,255,1.206046061,0.029897787,0.059838945,674,0.053137735,0.068914461,0.744856465,146.8715001,2,2,1,2
blq327,,,0.300853654,0.953400604,0.140065918,0.892210626,0.355521184,0.960638008,0.435142816,0.907624481,14,71.74462366,15,149.6954128,2,67.64157303,2,118.7269663,167,0.159868284,95.42648053,61.94597479,91.32706735,145,0.252519094,0.087520534,0.002353977,74.85062078,46.81473365,255,1.239546817,0.050178665,0.083625464,708,0.070556701,0.095506745,0.841940518,49.9816879,3,3,3,3
blq328,,,0.346715603,0.963825516,0.144705707,0.883748129,0.395862539,0.95907928,0.417894823,0.909170561,0,0,0,0,0,0,0,0,161,0.220671604,106.9143836,74.88268105,110.1324001,10,0.275669496,0.051910571,0.0094451,77.34565945,49.89942838,255,1.246528363,0.058844474,0.085380709,633,0.081088054,0.101959907,0.878285239,150.7787676,2,1,1,1
blq329,,,0.289937759,0.966023451,0.128324746,0.897186286,0.381177332,0.960452775,0.41315076,0.902593043,9,65.32925586,15,173.7266055,3,65.98879552,1,152.2067416,166,0.206688881,100.0619746,70.40009824,91.67457516,10,0.279282382,0.068352818,0.018525852,77.24429806,51.37601884,255,1.21211756,0.041631515,0.072192283,771,0.054958969,0.070957216,0.662839183,125.6942844,2,2,2,2
blq330,,,0.309121364,0.968121719,0.136572546,0.889060532,0.387999808,0.966046348,0.370578656,0.894450337,18,100.4169215,21,180.0729895,0,0,1,139.5397412,145,0.255828797,106.6316495,74.80201237,99.49210879,10,0.298022777,0.063483245,0.019822732,83.83512389,59.39936064,255,1.284386758,0.051463347,0.128203833,536,0.075522879,0.102386862,0.908901059,105.2939953,2,2,2,2
blq331,,,0.187105806,0.968479306,0.208271429,0.93742081,0.269312169,0.967160162,0.458419659,0.924711727,0,0,0,0,0,0,0,0,176,0.126240862,101.4254998,60.47033524,102.5894218,133,0.230105254,0.097811248,0.000675269,71.7956581,44.47672503,255,1.222280941,0.030563262,0.063710163,614,0.044528883,0.055390472,0.854846972,120.7570566,1,1,1,1
blq332,,,0.246035956,0.959656675,0.182019151,0.910972766,0.351493691,0.953266642,0.451434961,0.91675485,5,42.18618042,4,164.7427536,0,0,0,0,176,0.131317214,94.91285785,60.67997375,94.21460343,125,0.256000352,0.070873886,0.002583638,68.78378454,42.65451579,255,1.213898798,0.040354663,0.051628719000000003,586,0.064719088,0.076750387,0.904369832,61.28132016,1,1,1,1
blq333,,,0.284362592,0.962563273,0.132130064,0.89638551,0.31998867,0.962954242,0.456972761,0.915161626,0,0,2,176.8695652,0,0,0,0,179,0.141118939,101.5545277,66.9021957,100.8815245,148,0.239167333,0.078286973,0.002917701,73.34187554,45.21661998,255,1.209878102,0.032333179,0.062436,677,0.013825468,0.018708356,0.600583633,142.8956743,3,3,3,3
blq334,,,0.244255211,0.967527124,0.134978905,0.902900583,0.312697603,0.963611471,0.464686684,0.913710536,31,79.22133832,35,150.7172142,4,87.21358543,6,123.1246623,186,0.171815204,98.93123415,66.4932832,95.64254505,150,0.24899634,0.069224047,0.008586517,73.04583212,44.10718463,255,1.189599929,0.038145414,0.059573714,613,0.029303838,0.043203537,0.502650317,135.8214286,3,3,2,3
blq335,,,0.293724066,0.953230909,0.158630576,0.895162888,0.291394306,0.966266575,0.42331754,0.913331775,14,74.08488613,11,159.1426188,3,69.85154062,2,121.2128852,166,0.183204921,96.72958443,61.6582635,93.35245605,10,0.258673232,0.076875398,0.002703122,73.49204221,46.93515028,255,1.224634562,0.0498614,0.074378885,482,0.044488275,0.061014115,0.902617439,55.36197774,2,2,1,2
blq336,,,0.370591513,0.966446102,0.154043913,0.87651513,0.477020987,0.962424805,0.322956455,0.883089751,7,93.12215321,10,171.7985507,1,41.22921348,1,160.8674699,125,0.267604395,105.527927,79.41254095,94.99881334,10,0.350025711,0.048653139,0.026185673,88.00524807,66.83556717,255,1.386930897,0.078280131,0.193940113,567,0.113417449,0.153314631,0.837370401,125.3687096,2,3,2,2
blq337,,,0.355083996,0.955502256,0.119895813,0.870997081,0.378624339,0.960039272,0.444126174,0.907964223,27,73.16513761,25,166.0077348,2,27.47759104,4,154.9421348,176,0.209661564,100.0663712,68.15331946,94.36670043,10,0.260947432,0.076129241,0.010231793,76.46062752,47.54156216,255,1.209289353,0.04236579,0.073207968,651,0.045342594,0.056785406,0.712527931,70.50280404,2,2,2,2
blq338,,,0.367689133,0.951916619,0.12998536,0.872834965,0.557159432,0.946018316,0.367099746,0.871388258,7,79.67365662,12,149.9778287,1,47.77108434,0,0,149,0.237847066,98.81200331,66.91842813,88.64239539,10,0.286144367,0.081355458,0.016709842,79.80287183,55.81288757,255,1.2573689,0.057830988,0.098322015,867,0.070773916,0.109016907,0.746745208,129.549775,1,1,1,1
blq339,,,0.374127212,0.94979492,0.127641446,0.865838429,0.48398478,0.950013066,0.378913703,0.88352874,6,94.97400612,10,153.0798165,0,0,0,0,148,0.213446659,99.79937949,66.42200386,96.31826294,10,0.263723974,0.081832243,0.004878049,77.28501804,53.32696352,255,1.277787032,0.059559786,0.085353956,705,0.064368859,0.088022172,0.871053402,145.2893377,1,1,2,1
blq340,,,0.288715865,0.96085812,0.141739075,0.890716408,0.344208195,0.964835223,0.396423033,0.899694616,14,104.3820446,12,163.3914373,2,83.97001764,1,194.741433,151,0.226199513,97.53285284,65.89352019,92.11664158,10,0.280339615,0.078996429,0.005076256,77.91356776,51.98520988,255,1.278677478,0.061858449,0.105388468,513,0.0999408,0.140167506,0.90880848,129.2036318,3,3,2,3
blq341,,,0.305341979,0.96100334,0.129483976,0.882834058,0.31454331,0.961892087,0.455543811,0.913712574,18,93.64220183,21,179.7986842,3,115.1932773,2,171.5,173,0.187620859,101.0010166,68.08782067,105.3591849,147,0.234156094,0.080953479,0.008350634,71.71247618,43.48901491,255,1.235001922,0.050272972,0.066435986,662,0.05219741,0.070482267,0.89478895,114.9145815,3,3,2,3
blq342,,,0.352118567,0.958101392,0.133399093,0.880372124,0.416182336,0.956036519,0.409577495,0.894065256,3,97.78287462,10,179.7651376,0,0,2,132.5266106,163,0.204339396,101.5409325,70.0424436,97.47518334,10,0.272105025,0.058270711,0.010466274,76.60683888,50.47659172,255,1.228791308,0.048003622,0.080651879,778,0.067061542,0.094770006,0.706497029,144.4056627,1,2,1,1
blq343,,,0.349964289,0.956763589,0.148470829,0.881887923,0.271536597,0.970791978,0.439358885,0.924599309,5,132.906422,7,175.8414155,0,0,0,0,167,0.195763605,109.5747369,69.56586202,113.3887957,154,0.237734763,0.078731223,0.007976426,76.08697773,49.2610809,255,1.240291961,0.026808244,0.074717607,603,0.075853269,0.102536735,0.903515466,152.6155311,1,2,1,1
blq344,,,0.314019942,0.961478625,0.129475807,0.884688814,0.331112259,0.963672223,0.44914895,0.912640027,12,112.8203364,19,180.4929986,0,0,1,151.9925262,174,0.170267823,104.9115432,69.37638567,106.3756302,148,0.241653924,0.084543294,0.008917622,75.12033159,46.61168185,255,1.22272858,0.039561538,0.076473527,659,0.07466831,0.096830476,0.849585087,136.7336184,2,2,1,2
blq345,,,0.334680195,0.954135094,0.133973759,0.877121272,0.370714356,0.95607336,0.454936117,0.903406343,19,76.20366133,18,157.6493374,3,69.99325626,3,115.0117188,175,0.187659918,97.99683911,65.67760927,97.85934915,146,0.250741641,0.078889701,0.005172851,72.48652649,43.83051863,255,1.22930487,0.043618908,0.070809916,748,0.068903724,0.091487283,0.812823817,130.9509699,2,2,1,2
blq346,,,0.314620274,0.965396274,0.153510104,0.903354482,0.319411922,0.968613396,0.443591624,0.919435255,0,0,0,0,0,0,0,0,168,0.198424891,115.0741635,73.53810912,118.7985506,10,0.239466889,0.068871304,0.01027905,79.24399489,51.31492092,255,1.242232403,0.028054977,0.078433986,536,0.060710177,0.074199564,0.909581601,112.3296301,2,2,2,2
blq347,,,0.265631937,0.971681069,0.157135306,0.910798546,0.327933004,0.966990325,0.416883775,0.913153774,5,92.69855072,7,168.4141547,0,0,1,206.5294118,162,0.184637685,109.358213,74.10449532,109.9770488,10,0.269925768,0.0533994,0.006225939,78.46470072,51.8793624,255,1.237488257,0.036471477,0.090699773,631,0.068423871,0.093115964,0.938159039,124.4965217,2,2,2,2
blq348,,,0.278277413,0.970157522,0.154740319,0.90591591,0.336503327,0.962464502,0.494831281,0.923919954,0,0,0,0,0,0,0,0,191,0.146734392,119.286435,74.33598595,124.1806377,171,0.228543522,0.068555013,0.009939673,74.38776675,44.00048276,10,1.190267165,0.024280379,0.051743752,689,0.04890363,0.064105399,0.92430111,99.73373524,1,2,1,1
blq349,,,0.35653527,0.963961985,0.112198674,0.869481348,0.309319784,0.966550952,0.438813544,0.913365496,15,87.14373089,24,171.9961671,0,0,3,178.886812,166,0.210431528,104.6514818,75.80166684,108.5719254,10,0.251183692,0.066372824,0.028666862,75.47079527,46.93839961,255,1.249272568,0.064599439,0.076531051,604,0.064155323,0.086573973,0.879711878,62.9277581,2,2,1,2
blq350,,,0.272601794,0.960836646,0.162743471,0.901095452,0.381182548,0.955845641,0.44742196,0.90964823,6,73.37155963,9,162.4607543,0,0,0,0,172,0.151504918,99.57839846,64.44178919,98.46602821,142,0.250964708,0.060257151,0.003390148,73.37022052,45.68165475,255,1.230951897,0.041212954,0.069068412,635,0.088981475,0.117280999,0.89078523,65.98371002,2,2,1,2
blq351,,,0.284676958,0.962081786,0.150849666,0.897731187,0.400135275,0.959087829,0.452773523,0.907853505,0,0,3,178.9626168,0,0,0,0,178,0.16938217,105.4106646,66.80482045,101.7825845,10,0.250266999,0.068408686,0.005710217,77.58930116,48.75134299,255,1.208543966,0.029362763,0.070729797,757,0.078776889,0.120512,0.344184042,138.6938075,2,2,2,2
blq352,,,0.29289243,0.96482274,0.138033215,0.898275033,0.38541487,0.961939574,0.441543956,0.907409652,0,0,0,0,0,0,0,0,171,0.174824964,105.9197117,69.89797174,102.2549325,10,0.256519738,0.064586276,0.005730068,78.905489,50.5602635,255,1.226424977,0.033729623,0.080490786,523,0.071715226,0.094612534,0.777632632,53.92595763,2,2,2,2
blq353,,,0.39276264,0.951493367,0.117883111,0.85852866,0.430376541,0.952718719,0.414436102,0.893170759,18,84.00203874,26,171.6962096,2,126.2775281,3,135.8403361,164,0.197168453,98.98182906,68.86217597,96.76887607,10,0.264060247,0.080222187,0.009257776,75.09973063,48.04596508,255,1.228702665,0.061297157,0.080524845,837,0.052612346,0.068898504,0.756396448,46.28382005,3,3,2,3
blq354,,,0.241722953,0.964648659,0.166547235,0.916337469,0.381102362,0.951446279,0.488489867,0.916296104,0,0,0,0,0,0,0,0,191,0.112914894,100.0733806,64.12271404,102.2769571,145,0.241305606,0.080998099,0.002255524,69.68213879,40.43378042,255,1.200304673,0.043953189,0.043646154,687,0.062337921,0.076156243,0.86094724,129.3722067,1,2,1,1
blq355,,,0.278144837,0.967082551,0.152597368,0.911766266,0.292318583,0.963802285,0.494729361,0.928080741,0,0,2,192.3550725,0,0,0,0,163,0.144604627,109.7189134,70.79072816,114.0937566,166,0.232609151,0.073256883,0.010596603,70.858932,41.29362796,10,1.255705553,0.032031741,0.052789471,638,0.057706861,0.083122675,0.934108252,137.3662109,3,3,2,3
